UsageBand,ProductSize,state,ProductGroup,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,ModelID,auctioneerID,YearMade,saledate_month,saledate_year,saledate_day_of_week,saledate_weekend,saledate_month_start,saledate_month_end,saledate_quarter_start,saledate_quarter_end
1.0,5.0,24.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,20103.0,99.0,2004.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,31.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,11390.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,26.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3547.0,1.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,25145.0,99.0,2006.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,6.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,17.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3362.0,1.0,1983.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3362.0,1.0,1983.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,14411.0,1.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9551.0,1.0,1997.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3879.0,1.0,1998.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,26.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,16252.0,1.0,1995.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,41.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,13268.0,99.0,2008.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,1915.0,1.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,42.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,2.0,2.0,3.0,1627.0,99.0,2004.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3178.0,15.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,8.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,17.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,23931.0,99.0,2001.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4696.0,1.0,1977.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,42.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9578.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,26.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,7.0,6.0,2.0,3.0,2768.0,1.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,0.0,4.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3178.0,15.0,1997.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,43.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,22164.0,99.0,2006.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,23931.0,1.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,4089.0,99.0,1980.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,35.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9578.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,6.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,17.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3362.0,1.0,1994.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9562.0,1.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3803.0,1.0,1992.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4988.0,1.0,1987.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,26.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,14296.0,1.0,2004.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,23931.0,1.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,26.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3537.0,1.0,1995.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,37.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,8724.0,99.0,1000.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,37.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,1451.0,99.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4329.0,1.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9566.0,1.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,43.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,2.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,14451.0,99.0,2007.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,0.0,23245.0,1.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,37.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,1.0,19.0,29.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,3450.0,99.0,2006.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,635.0,1.0,1000.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,26.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,14.0,3.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,16529.0,1.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,31.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,4093.0,99.0,1000.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,17446.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,22072.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,26.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,13.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,1333.0,1.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,37.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,3.0,4665.0,99.0,1989.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,5.0,2.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4700.0,1.0,1995.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,42.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,16516.0,99.0,2002.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,22127.0,99.0,2006.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4753.0,1.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,6633.0,15.0,1998.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,43.0,1.0,3.0,6.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,6.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,17.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4505.0,99.0,1986.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,12.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,26323.0,99.0,2006.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,28924.0,1.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,4107.0,1.0,1000.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,28.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,460.0,99.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,26.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,8.0,6.0,2.0,3.0,4138.0,1.0,1973.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,23.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4701.0,99.0,2000.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,43.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5891.0,99.0,1994.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,37.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,7939.0,99.0,2003.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,77.0,1.0,1993.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,8.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,15457.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,26.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,1934.0,1.0,1994.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,26.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,19.0,29.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,1078.0,1.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,17573.0,99.0,1996.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,12.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,4155.0,99.0,1980.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4640.0,1.0,1995.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,42.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,3.0,241.0,99.0,1995.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,26.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4754.0,1.0,1999.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,26.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,4702.0,1.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,26.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,4852.0,1.0,1998.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,42.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,13801.0,99.0,2005.0,4.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
